,CONTRACT_KEY,CONSUMPTION_VAR
17007,150655873,691.488018773
17008,150655985,94.0508188281
17009,150655998,28.8615941124
17010,150656001,9.93073315821
17011,150656003,23.0547709657
17012,150656089,0.506601921341
17013,150656199,110.134979466
17014,150656217,25.2614660842
17015,150656218,152.968597871
17016,150656317,101.013111156
17017,150656324,145.141403603
17018,150656330,356.687871158
17019,150656358,203.272598642
17020,150656364,60.7691522963
17021,150656385,122.942720101
17022,150656391,
17023,150656428,68.512901248
17024,150656434,16.2118434568
17025,150656491,137.504165398
17026,150656574,6.08360424048
17027,150656588,6.60406740701
17028,150656590,202.391400294
17029,150656668,19.4546280441
17030,150656730,76.7958081364
17031,150656743,40.8278981958
17032,150656877,153.241055164
17033,150656947,163.362696115
17034,150656976,125.71904732
17035,150657015,97.1693769446
17036,150657023,1066.59174068
17037,150657028,232.084217127
17038,150657030,13.0637405914
17039,150657035,191.700827298
17040,150657055,189.328500538
17041,150657102,56.1841550816
17042,150657114,142.178037294
17043,150657147,73.7860019548
17044,150657174,39.0261210836
17045,150657181,163.796631928
17046,150657230,11.9775256816
17047,150657251,184.04391172
17048,150657304,9.70823243535
17049,150657337,206.559758397
17050,150657395,24.682488948
17051,150657411,79.0698743087
17052,150657423,1.97689595381
17053,150657442,212.223555025
17054,150657444,790.553078474
17055,150657472,47.1816033812
17056,150657523,130.984918436
17057,150657527,8.0437864509
17058,150657528,210.631391647
17059,150657549,26.0816372706
17060,150657556,26.4030033126
17061,150657581,161.300103569
17062,150657592,200.291448573
17063,150657594,24.2098982847
17064,150657599,
17065,150657711,498.593955288
17066,150657730,5.78033757296
17067,150657740,97.3687480602
17068,150657744,1.87360281164
17069,150657893,382.917382645
17070,150657945,37.8101756577
17071,150657964,279.100821043
17072,150657990,637.179920434
17073,150658000,16.7814826479
17074,150658024,27.0943448105
17075,150658044,49.2947986233
17076,150658045,22.4591189189
17077,150658059,196.846519942
17078,150658145,62.0160523873
17079,150658153,169.88875711
17080,150658155,335.486694522
17081,150658197,69.9141793352
17082,150658210,2.50557590526
17083,150658212,195.418345741
17084,150658248,1750.46924813
17085,150658266,
17086,150658412,218.370397486
17087,150658464,691.380961873
17088,150658526,63.2485938794
17089,150658557,24.2596265599
17090,150658567,40.1002429589
17091,150658735,70.702882656
17092,150658749,51.7764001914
17093,150658797,25.9538045074
17094,150658800,18.9313285618
17095,150658822,322.703339599
17096,150658826,32.8871320064
17097,150658872,218.206045179
17098,150658873,1.94816975509
17099,150658884,218.594651996
17100,150658893,31.7608552302
17101,150658911,41.1980764247
17102,150658928,74.9762396586
17103,150658929,59.7409669362
17104,150658952,113.873648877
17105,150658953,281.327051549
17106,150658955,109.783126016
17107,150725183,151.375409195
17108,150758739,125.750303222
17109,150759017,22.2794167985
17110,150759030,33.9879244596
17111,150759069,78.4296201663
17112,150759108,32.1389690041
17113,150759115,123.189253789
17114,150759165,80.7669297904
17115,150759187,9.70926351046
17116,150759197,269.806845401
17117,150759206,46.6622191971
17118,150759210,18.6421715831
17119,150759236,350.876003843
17120,150759240,112.599040018
17121,150759258,11.2065599781
17122,150759263,14.4329457972
17123,150759343,91.1115187054
17124,150759353,524.804488981
17125,150759354,44.9729659436
17126,150759366,12.9825540212
17127,150759374,151.956812462
17128,150759382,198.321355036
17129,150759388,478.540672989
17130,150759412,157.988229381
17131,150759424,113.123440526
17132,150759443,529.816850421
17133,150759470,4.06890572269
17134,150759555,389.003502148
17135,150759556,8.60636613888
17136,150759561,89.1490979745
17137,150759586,55.7168926352
17138,150759594,28.5152596681
17139,150759603,70.9209037204
17140,150759705,25.0774722419
17141,150759751,37.6911474902
17142,150759765,0.995126748174
17143,150759805,0.0
17144,150759830,17.7467229263
17145,150759881,97.2645491847
17146,150759901,6.08079495654
17147,150759924,3.08074127393
17148,150759951,42.5883922272
17149,150759976,3.14870403632
17150,150760006,47.9049380199
17151,150760120,100.737305688
17152,150760139,106.351293267
17153,150760190,135.867690538
17154,150760239,43.7611910865
17155,150760249,102.251318731
17156,150760261,25.0883103232
17157,150760289,265.968571785
17158,150760305,21.9368642113
17159,150760358,
17160,150760456,334.239122607
17161,150760459,412.28765882
17162,150760461,217.07169374
17163,150760475,2.47001187692
17164,150760564,457.073944743
17165,150760595,0.617575305543
17166,150760609,181.274797023
17167,150760618,
17168,150760644,40.5379059673
17169,150760648,200.009030004
17170,150760729,64.406541671
17171,150760741,69.65875435
17172,150760758,0.845991748242
17173,150760893,11.9581131511
17174,150761100,225.517376776
17175,150761114,15.9662826491
17176,150761117,22.9125711654
17177,150761127,231.434398566
17178,150761147,8.65203297704
17179,150761151,24.8004093583
17180,150761165,32.6600556246
17181,150761176,
17182,150761201,293.400929915
17183,150761251,76.3600132456
17184,150761280,6.54537844328
17185,150761289,234.037292384
17186,150761306,23.973352113
17187,150761366,
17188,150761370,192.844011317
17189,150761380,77.9218002078
17190,150761391,202.455320193
17191,150761428,104.242239036
17192,150761437,111.464699004
17193,150761443,37.9071062163
17194,150761473,162.580243409
17195,150761490,281.027555879
17196,150761506,23.2247646282
17197,150761657,30.0059394407
17198,150761666,57.6368395378
17199,150761804,3.69840202565
17200,150761821,62.6624332244
17201,150761840,7.45214524528
17202,150761846,259.316740342
17203,150761850,4.23173713125
17204,150761877,42.4487037361
17205,150761895,21.4292702543
17206,150761897,169.347198168
17207,150761898,139.748353915
17208,150761930,36.4677864382
17209,150761993,218.937401809
17210,150761995,20.5609289146
17211,150761996,48.0778841363
17212,150762009,221.215062883
17213,150762011,36.5536869993
17214,150762014,22.5233232
17215,150762033,15.7982176153
17216,150762077,80.5346913193
17217,150762248,2.83174359845
17218,150762280,65.8195609025
17219,150762311,177.98070888
17220,150762328,413.192027449
17221,150762424,18.8030776627
17222,150762523,5.67893939754
17223,150762552,84.3602932016
17224,150762553,242.644159973
17225,150762601,142.332041409
17226,150762637,415.705818769
17227,150762691,324.547071143
17228,150762698,2.60595757801
17229,150762707,91.0278271878
17230,150762806,8.14998991533
17231,150762808,378.359097121
17232,150762827,389.339550081
17233,150762873,268.417803275
17234,150762898,39.5804369283
17235,150762913,490.00495717
17236,150762926,293.197515481
17237,150762938,55.4739324106
17238,150762958,64.4486870172
17239,150763000,16.419997009
17240,150763002,22.0623458399
17241,150763003,86.2399641639
17242,150763020,6.09636669872
17243,150763043,158.477253946
17244,150763129,276.076389516
17245,150763145,277.056511438
17246,150763150,8.54474102818
17247,150763166,7.34724789326
17248,150763185,1251.75551724
17249,150763226,5.49039643821
17250,150763247,11.1737213333
17251,150763248,13.9482822686
17252,150763260,25.3162919491
17253,150863283,17.0621544954
17254,150863301,25.2744451028
17255,150863314,185.407531442
17256,150863315,41.5353675296
17257,150863320,561.551922231
17258,150863328,0.0
17259,150863329,14.6980147258
17260,150863355,64.9342577386
17261,150863374,265.725360282
17262,150863379,3.81721622219
17263,150863450,114.177719722
17264,150863457,338.16503218
17265,150863478,11.2820793174
17266,150863498,42.6173954086
17267,150863530,37.093512695
17268,150863536,14.0577728934
17269,150863584,88.8441472941
17270,150863679,77.6335451363
17271,150863690,92.0049897375
17272,150863774,36.6283816036
17273,150863799,171.501551745
17274,150863873,165.909503723
17275,150863893,6.44593720668
17276,150863894,175.509132741
17277,150863974,107.754171635
17278,150864135,67.0127279107
17279,150864158,11.9383184608
17280,150864184,50.5057446583
17281,150864191,5.84388926947
17282,150864233,58.5212088935
17283,150864466,466.33039035
17284,150864518,51.6161191727
17285,150864582,6.3876749315
17286,150864620,25.1008479245
17287,150864659,116.813317148
17288,150864660,34.7571685287
17289,150864661,81.1334535945
17290,150864679,114.261975922
17291,150864711,71.7298210225
17292,150864775,189.435796605
17293,150864779,65.0603100451
17294,150864805,145.335057037
17295,150864883,127.06223872
17296,150864932,1.3120145354
17297,150864939,64.6997150516
17298,150864955,20.3926426441
17299,150864956,32.8332155527
17300,150864973,200.695230728
17301,150865033,43.5893601642
17302,150865035,242.46963502
17303,150865036,217.53888113
17304,150865051,40.8044596003
17305,150865056,207.944325554
17306,150865091,49.7313210647
17307,150865093,103.724420352
17308,150865104,95.8573712274
17309,150865132,44.3951186198
17310,150865135,112.120908933
17311,150865142,53.5452097018
17312,150865148,3.70763186887
17313,150865150,29.7362666555
17314,150865185,42.9569663878
17315,150865191,57.4892113607
17316,150865358,106.380994371
17317,150865434,52.2696217
17318,150865437,4.98398383088
17319,150865462,195.501323988
17320,150865473,395.901933321
17321,150865502,23.0748780758
17322,150865540,74.1438921885
17323,150865568,25.8173977082
17324,150865576,71.4673535362
17325,150865577,41.13815177
17326,150865593,178.038989868
17327,150865619,50.8432305086
17328,150865648,408.010214616
17329,150865675,29.4384109678
17330,150865688,47.5636435852
17331,150865690,165.367850529
17332,150865699,50.5903129895
17333,150865704,
17334,150865706,26.4636005487
17335,150865722,266.818140923
17336,150865723,31.3182617094
17337,150865729,20.027943294
17338,150865748,174.451868117
17339,150865762,15.543174852
17340,150865778,96.0358602763
17341,150865811,71.6455800518
17342,150865836,45.0654263641
17343,150865850,112.717996184
17344,150865938,49.3022332991
17345,150865939,113.636791231
17346,150865977,121.280586136
17347,150866058,40.4223147426
17348,150866103,188.034710598
17349,150866104,55.4701655391
17350,150866111,819.451065762
17351,150866117,115.679602379
17352,150866205,104.152030629
17353,150866216,1.54500705952
17354,150866223,3.51476588172
17355,150866263,23.9433390684
17356,150866287,17.3010237503
17357,150866295,14.8985097842
17358,150866360,552.686266736
17359,150866446,417.350155991
17360,150866447,59.7389010898
17361,150866454,39.1264062484
17362,150866463,137.522306362
17363,150866464,16.8150202854
17364,150866485,26.4948017917
17365,150866493,463.728628755
17366,150866512,148.131187585
17367,150866513,86.3459811945
17368,150866526,148.68836311
17369,150866585,
17370,150866589,339.72205619
17371,150866602,80.17082341
17372,150866631,167.727398208
17373,150866655,110.120045746
17374,150866753,239.927926558
17375,150866799,380.760675212
17376,150866832,54.3753506086
17377,150866851,60.3346885622
17378,150866931,141.48514656
17379,150866941,86.0155003588
17380,150866951,67.5918927054
17381,150866971,4.44504320731
17382,150867028,12.6226529327
17383,150867035,248.182942393
17384,150867055,286.218833404
17385,150867064,17.6475165586
17386,150867088,152.91255666
17387,150867122,199.676018681
17388,150867203,23.666729395
17389,150867235,33.7000535086
17390,150867263,70.0633210114
17391,150867275,74.5652580777
17392,150867294,73.6796673431
17393,150867327,0.810188425328
17394,150867363,15.0076828632
17395,150867414,52.0072583754
17396,150867421,432.035192214
17397,150867450,142.467367964
17398,150867495,69.2123314209
17399,150867503,79.8986879859
17400,150867547,85.9327056135
17401,150867569,10.8594420561
17402,150867650,73.8871343623
17403,150867735,137.469644678
17404,150867833,174.705259516
17405,150867848,
17406,150867896,106.143854135
17407,150867898,0.0337461009713
17408,150867917,36.109653487
17409,150867952,9.63385450144
17410,150867973,168.713937526
17411,150868010,63.9715012808
17412,150868018,154.312767545
17413,150868057,135.704217178
17414,150868110,3.39418810598
17415,150868133,143.62946731
17416,150868159,63.0070649566
17417,150868160,91.2390515681
17418,150868181,39.4574441094
17419,150868225,0.552427172802
17420,150868309,79.6644173014
17421,150868320,36.0680195791
17422,150868350,273.858659981
17423,150868383,130.175063745
17424,150868433,33.0343935222
17425,150868444,92.6211584261
17426,150868450,164.245624936
17427,150868465,321.337498403
17428,150868518,0.517443458079
17429,150868542,94.4537777499
17430,150868583,199.765885408
17431,150868589,102.407552921
17432,150868632,611.371077448
17433,150868666,239.148358122
17434,150868674,98.0302808252
17435,150868721,55.2032411684
17436,150868739,129.745524436
17437,150868759,157.267331399
17438,150868775,40.1777564544
17439,150868783,352.571482724
17440,150868795,544.362862607
17441,150868813,136.725100404
17442,150868848,46.0904860394
17443,150868914,403.374413379
17444,150868948,1.46972909518
17445,150868967,79.4495555705
17446,150868986,43.8631120229
17447,150869003,44.570667437
17448,150869121,317.421804056
17449,150869165,153.371842552
17450,150869198,228.86652855
17451,150869215,29.9579242159
17452,150869283,136.085824936
17453,150895123,10.9940294188
17454,150929325,103.389170105
17455,150929331,48.6558865755
17456,150929333,0.842389689557
17457,150929359,271.501347383
17458,150929390,13.0570045077
17459,150929397,371.067378365
17460,150929412,34.7301076987
17461,150929441,136.120087752
17462,150929442,42.7546911365
17463,150929452,201.421843989
17464,150929493,210.357329387
17465,150929553,61.0193887186
17466,150929571,321.481092283
17467,150929573,81.8957897306
17468,150929598,482.184485843
17469,150929612,21.2037625012
17470,150929625,395.796012974
17471,150929627,2.76213586401
17472,150929641,182.312903452
17473,150929642,147.730591013
17474,150929644,629.713636081
17475,150929719,8.40865809989
17476,150929815,18.8838648771
17477,150929897,25.1369373216
17478,150929934,255.131688181
17479,150929953,45.1205769503
17480,150929965,3.49334083304
17481,150929966,60.9546964816
17482,150930010,14.7968602748
17483,150930034,30.2021602863
17484,150930045,58.9211333316
17485,150930076,6.86025492143
17486,150930084,43.520792226
17487,150930177,17.1776114206
17488,150930195,5.93594179286
17489,150930196,104.566346772
17490,150930214,37.0434830619
17491,150930230,8.40080833049
17492,150930231,166.114945413
17493,150930255,25.8564243925
17494,150930257,38.9451560856
17495,150930258,18.2440575109
17496,150930286,11.3100801028
17497,150930302,28.9163221807
17498,150930334,1.50183110016
17499,150930340,198.49740125
17500,150930364,128.75271818
17501,150930365,121.13635117
17502,150930387,59.3118538942
17503,150930400,31.5692949648
17504,150930406,1.58944705851
17505,150930409,48.7832326441
17506,150930434,231.390683164
17507,150930447,66.5637125349
17508,150930476,34.1070024877
17509,150930507,47.0790267363
17510,150930524,208.718818133
17511,150930555,184.337946971
17512,150930566,51.351038758
17513,150930583,85.4155872485
17514,150930586,42.9255296759
17515,150930599,76.1426138631
17516,150930623,43.2695004229
17517,150930633,99.4584496947
17518,150930645,180.902426535
17519,150930667,68.5706731895
17520,150930692,34.6974301962
17521,150930695,3.95828187283
17522,150930699,86.1088764936
17523,150930715,26.0419734788
17524,150930833,255.610481123
17525,150930861,102.106244219
17526,150930890,48.7707426496
17527,150930899,413.354851003
17528,150930910,1227.07536856
17529,150930911,222.447829197
17530,150930913,1617.65639199
17531,150930955,1.01769549915
17532,150930993,134.863315928
17533,150931015,28.8013325468
17534,150931109,19.8668238456
17535,150931202,101.74395183
17536,150931261,152.661240183
17537,150931353,110.410519027
17538,150931373,125.83244833
17539,150931375,8.53502826311
17540,150931386,137.620870797
17541,150931389,29.7447484938
17542,150931391,356.957894905
17543,150931481,17.7139418246
17544,150931662,12.9995332431
17545,150931685,22.2388018072
17546,150931698,427.469814027
17547,150931720,
17548,150931747,107.366397592
17549,150931774,6.17765916312
17550,150931800,497.124664535
17551,150931866,45.6853871139
17552,150931884,130.888915001
17553,150931887,477.274398612
17554,150931889,
17555,150931890,79.2486514069
17556,150931927,70.7653297176
17557,150931944,58.3948447986
17558,150931972,2.38635155469
17559,150932013,57.193190312
17560,150932015,26.1493693642
17561,150932033,19.5507887674
17562,150932067,119.997854895
17563,150932073,25.3808349037
17564,150932093,43.4496785829
17565,150932107,5.19864940645
17566,150932111,112.547103071
17567,150932113,37.0311541764
17568,150932115,22.1161242981
17569,150932118,585.934847053
17570,150932121,73.1511015647
17571,150932142,66.1461380002
17572,150932153,170.425410215
17573,150932154,184.772844388
17574,150932219,58.9748535715
17575,150932304,48.4553937778
17576,150932308,563.401186097
17577,150932329,35.7244898161
17578,150932370,53.0068354446
17579,150932391,82.8383414438
17580,150932396,8.48788066866
17581,150932404,127.384436154
17582,150932406,359.372538033
17583,150932420,42.3803427909
17584,150932455,13.1451813019
17585,150932460,100.633920944
17586,150932461,29.1858779787
17587,150932635,15.8492499799
17588,150932641,11.3625530371
17589,150932683,61.3844761944
17590,150932687,135.763676952
17591,150932689,316.103251741
17592,150932716,35.6451517287
17593,150932735,75.1234516216
17594,150932736,28.0356904482
17595,150932746,
17596,150932761,94.2318676626
17597,150932802,34.5983842929
17598,150932809,0.394673035579
17599,150932812,209.26213425
17600,150932819,24.3094196215
17601,150932841,195.22740008
17602,150932848,310.286446176
17603,150932850,43.9978238864
17604,150932852,127.468091888
17605,150932853,254.421393081
17606,150932898,14.4699301407
17607,150932928,40.4492168854
17608,150932945,28.6296674697
17609,150932992,341.209182682
17610,150933011,121.449300766
17611,150933018,102.274795613
17612,150933087,
17613,150933130,149.036922434
17614,150933131,540.653211143
17615,150933132,3826.85982415
17616,150933133,488.690144668
17617,150933134,278.472854237
17618,150933135,488.265769676
17619,150933157,1233.21678456
17620,150933158,302.853719676
17621,150933161,583.163906232
17622,150933186,196.445263573
17623,150933214,73.9312379302
17624,150933293,81.4730102858
17625,150933298,141.963803077
17626,150933302,20.025831134
17627,150933318,199.591386785
17628,150933321,177.587747275
17629,150933355,34.7751483803
17630,150933375,181.484300935
17631,150933393,2.66224502513
17632,150933394,133.192564246
17633,150933443,176.8050247
17634,150933454,827.311697894
17635,150933460,154.380532611
17636,150933465,136.500357565
17637,150933467,90.8399016412
17638,150933491,163.366215292
17639,150933503,129.08434562
17640,150933504,22.0447824737
17641,150933513,24.0095309565
17642,150933515,19.5343291763
17643,150933540,0.0
17644,150933556,3.90494769958
17645,150933600,84.3650246834
17646,150933633,177.069350046
17647,150933637,273.165735194
17648,150933643,26.3359822534
17649,150933653,46.9368290998
17650,150933696,79.0850687865
17651,150933704,20.0742775799
17652,150933727,108.904087353
17653,150933735,11.8239046221
17654,150933742,31.3523749329
17655,150933760,174.42984461
17656,150933764,72.5339162174
17657,150933786,90.5189297441
17658,150933795,0.0
17659,150933796,99.9039287368
17660,150933811,332.813765594
17661,150933814,25.2968332291
17662,150933817,786.67691432
17663,150933818,433.793437443
17664,150933847,464.91390628
17665,150933870,81.7515226916
17666,150933878,10.7818313039
17667,150933917,71.8342463913
17668,150933965,23.23192487
17669,150933977,199.682964516
17670,150934000,138.109267189
17671,150934018,90.6308165535
17672,150934114,485.749612347
17673,150934115,1484.52978951
17674,150934158,44.6986033022
17675,150934165,11.5368561676
17676,150934182,26.5108593361
17677,150934212,31.1298276182
17678,150934250,4.1460770256
17679,150934266,16.6261336705
17680,150934277,35.2347276533
17681,150934318,103.831467713
17682,150934336,4.66548307137
17683,150934342,18.7730124931
17684,150934355,482.187129886
17685,150934372,1.98920931138
17686,150934392,0.462205070085
17687,150934401,318.552668179
17688,150934420,4.12680987994
17689,150934432,1.3985254077
17690,150934464,48.4563572886
17691,150934477,26.1762120721
17692,150934553,5.41662349195
17693,150934556,35.4913691635
17694,150934618,27.5077496281
17695,150934621,142.397120904
17696,150934636,36.583046565
17697,150934670,387.466772978
17698,150934810,341.536883869
17699,150934835,7.90312026328
17700,150934901,277.353799127
17701,150934953,114.484807377
17702,150934954,1190.82266785
17703,150934955,125.407259914
17704,150934956,94.293043074
17705,150934957,63.6115351871
17706,150934997,196.431811771
17707,150935020,80.7042514938
17708,150935022,29.2301909733
17709,150935043,26.5206249995
17710,150935044,414.436733582
17711,150935045,118.723920217
17712,150935094,623.243766852
17713,150935102,30.0379705999
17714,150935118,
17715,150935141,61.9607355838
17716,150935167,164.898202731
17717,150935168,580.081965108
17718,150935171,74.388591843
17719,150935197,3.36685695929
17720,150935207,70.9082775696
17721,150935241,61.0485528453
17722,150935356,448.247632604
17723,150935405,1.12191769712
17724,150935406,0.247228343673
17725,150935414,0.259236384285
17726,150935427,0.144669132947
17727,150935431,0.678166733438
17728,150935438,0.749692121918
17729,150935464,0.1381067932
17730,150935472,68.9626777915
17731,150935473,11.3412468219
17732,150935476,0.349692711438
17733,150935478,0.251042564587
17734,150935479,0.147483189072
17735,150935496,51.0995134842
17736,150935507,37.6912337633
17737,150935517,0.210980167956
17738,150935540,154.992545681
17739,150935567,14.3046892009
17740,150935615,2.75872904694
17741,150935618,23.315884808
17742,150935634,16.9160797349
17743,150935654,76.8223023743
17744,150935678,131.622409309
17745,150935695,166.521378213
17746,150935705,446.129377672
17747,150935710,336.558686556
17748,150935727,281.410908395
17749,150935732,2002.16866536
17750,150935763,156.295568951
17751,150935779,1034.90115076
17752,150935780,198.074669272
17753,150935825,64.9757214824
17754,150935918,76.8942176955
17755,150935923,102.393268349
17756,150935932,9.8531285468
17757,150935935,73.1314529559
17758,150935946,441.245490506
17759,150935962,111.088729043
17760,150936005,125.673931455
17761,150936064,15.397287615
17762,150936068,74.3566296434
17763,150936190,26.8197282239
17764,150936196,16.01876493
17765,150936293,41.9118214964
17766,150936303,89.0364312461
17767,150936353,18.1097997309
17768,150936354,37.1947022006
17769,150936460,44.8730841746
17770,150936493,368.452863004
17771,150936525,70.0113439451
17772,150936536,17.7286325126
17773,150936592,19.0930474684
17774,150936641,33.4887909546
17775,150936690,372.689060817
17776,150936712,14.4695351648
17777,150936717,205.204174541
17778,150936736,235.635080096
17779,150936880,65.217113177
17780,150936908,4.82292138727
17781,150936909,159.377679527
17782,150936933,22.1304313966
17783,150936991,95.8877808562
17784,150937096,98.7056476383
17785,150937118,332.612079858
17786,150937148,139.563133477
17787,150937207,158.901940467
17788,150937357,13.1521836725
17789,150937408,35.2445653163
17790,150937490,120.916305362
17791,150937491,8.34776777538
17792,150937521,16.3886813506
17793,150937646,44.0917144439
17794,150937675,181.079158166
17795,150937677,1706.73884933
17796,150937706,16.4251029063
17797,150937708,177.753239899
17798,150937728,546.298314445
17799,150937737,85.6736674513
17800,150937738,53.5581141442
17801,150937740,201.979333506
17802,150937754,60.7185679782
17803,150937755,207.946137428
17804,150937757,0.211425039653
17805,150937758,149.615640435
17806,150937767,234.19358537
17807,150937768,430.969837604
17808,150937770,805.672281286
17809,150937771,24.3327888284
17810,150937787,265.25775507
17811,150937805,62.719777711
17812,150937810,129.265462358
17813,150937832,304.233260668
17814,150937850,168.801543969
17815,150937853,227.189003142
17816,150937854,191.439675555
17817,150937859,210.590170406
17818,150937860,16.7972156579
17819,150937862,454.057170644
17820,150937869,35.358018823
17821,150937874,1365.06484253
17822,150937875,287.839635277
17823,150937876,35.1646574482
17824,150937956,154.180883766
17825,150937997,109.259884692
17826,150938060,175.902632961
17827,150938192,933.795071824
17828,150938199,93.0305378297
17829,150938363,4.7419253186
17830,150938368,8.46922072588
17831,150938380,0.207236901594
17832,150938445,41.1470411764
17833,150938452,4.88064187864
17834,150938453,18.1836361984
17835,150938518,
17836,150938562,664.391140005
17837,150938566,368.048777063
17838,150938574,178.37084558
17839,150938579,161.038715423
17840,150938604,6.91689734567
17841,150938607,148.792890032
17842,150938609,17.7781908181
17843,150938653,138.527019177
17844,150938654,2.27876208781
17845,150938661,9.10979226758
17846,150938700,61.51679714
17847,150938710,53.5531299013
17848,150938724,148.613071256
17849,150938731,35.146887036
17850,150938740,119.722760409
17851,150938767,185.381350122
17852,150938783,7.07339252727
17853,150938793,232.454273802
17854,150938820,7.79778292545
17855,150938825,193.740560063
17856,150938864,86.1156852441
17857,150938875,46.0948883984
17858,150938926,5.93719039913
17859,150938935,34.9592128922
17860,150938969,33.8881386418
17861,150939010,298.481378833
17862,150939015,106.65651813
17863,150939018,90.8020482447
17864,150939035,35.0209726994
17865,150939040,37.940005179
17866,150939055,
17867,150939075,50.4616523407
17868,150939088,156.244213583
17869,150939227,394.045049951
17870,150939252,13.4141067001
17871,150939256,5.03023747769
17872,150939296,39.6855836117
17873,150939312,41.1707846608
17874,150939332,148.199361102
17875,150939408,40.6811517166
17876,150939423,5.24434226646
17877,150939451,69.0052447964
17878,150939466,26.3466618341
17879,150939521,20.5068448716
17880,150939524,419.811839527
17881,150939567,56.6264147943
17882,150939572,519.702925842
17883,150939582,12.6411423717
17884,150939636,8.77627061379
17885,150939652,162.588273832
17886,150939679,
17887,150939680,117.575451089
17888,150939694,17.5990569164
17889,150939699,289.478892879
17890,150939703,566.714190568
17891,150939794,230.675400051
17892,150939798,0.0268481960295
17893,150939801,924.850743327
17894,150939816,8.09594037549
17895,150939922,319.427046121
17896,150939928,88.7949046667
17897,150939937,140.16853578
17898,150939998,140.96270024
17899,150940008,276.003598744
17900,150940010,13.3462686637
17901,150940038,32.1566811343
17902,150940080,
17903,150940171,10.0016986644
17904,150940239,1410.6364836
17905,150940280,210.446182045
17906,150940287,657.499799196
17907,150940288,261.929360451
17908,150940320,35.4514737448
17909,150940323,53.8513904233
17910,150940329,234.067746361
17911,150940333,41.6306621609
17912,150940341,100.929552263
17913,150940350,9.1827534635
17914,150940380,365.779391068
17915,150942319,105.772439344
17916,150942683,44.1049251482
17917,150942987,181.552457398
17918,150942988,473.04019135
17919,150943849,56.9031472974
17920,150943913,117.286249035
17921,150946161,186.541807017
17922,150946162,
17923,150946736,92.3298212603
17924,150947127,23.3844111107
17925,150947298,1.72674306418
17926,150948485,255.997046213
17927,150948895,7.7373800287
17928,150948899,13.9971925165
17929,150949586,0.0257497313587
17930,150950136,65.1548995189
17931,150950776,38.4816497856
17932,150951040,222.375793082
17933,150951065,33.128637692
17934,150951157,91.8367390592
17935,150951159,5.52972793247
17936,150951171,297.772367211
17937,150951178,67.9765952541
17938,150951188,5.3882892358
17939,150951267,36.0852636469
17940,150951293,344.415809265
17941,150951307,7.03134688053
17942,150951320,0.359549512278
17943,150951356,86.1964906573
17944,150951384,36.8852950509
17945,150951408,18.1575359098
17946,150951439,180.425493622
17947,150951462,88.8392343678
17948,150951491,
17949,150951492,0.461675059718
17950,150951567,25.1266121844
17951,150951611,76.1674690468
17952,150951641,46.4987366765
17953,150951665,
17954,150951676,32.172928591
17955,150951684,10.2633574994
17956,150951695,31.7802850807
17957,150951721,27.5915002941
17958,150951733,51.0157405118
17959,150951760,695.723397767
17960,150951765,35.4586141807
17961,150951778,683.282438954
17962,150951836,7.45776683283
17963,150951838,120.695266418
17964,150951841,60.0119867589
17965,150951880,2.16158455571
17966,150951883,370.383127187
17967,150951910,29.4664148219
17968,150951912,101.244344714
17969,150951920,2.46473231721
17970,150951935,635.961975431
17971,150951936,161.723330953
17972,150951954,133.175391986
17973,150952033,29.6833152284
17974,150952067,96.5395920148
17975,150952071,16.3929753375
17976,150952090,1.86246923297
17977,150952105,9.06230684609
17978,150952119,117.230596517
17979,150952124,11.1969043241
17980,150952139,47.9704301063
17981,150952151,123.568864312
17982,150952165,44.1690572307
17983,150952175,25.3878552768
17984,150952274,151.315490339
17985,150952300,78.8699960503
17986,150952365,45.8892263926
17987,150952383,94.519548609
17988,150952387,14.0206652884
17989,150952406,717.822585772
17990,150952455,104.556470767
17991,150952476,55.3395367866
17992,150952526,62.6734487221
17993,150952533,266.064696108
17994,150952541,37.9183954427
17995,150952570,82.8987462354
17996,150952575,435.295095199
17997,150952580,297.301507361
17998,150952585,4.32056978288
17999,150952594,52.9856340024
18000,150952605,323.671227816
18001,150952652,7.82223243616
18002,150952697,1090.28098929
18003,150952740,494.852332391
18004,150952743,214.625419302
18005,150952745,249.090304924
18006,150952755,154.781635991
18007,150952777,69.1788883978
18008,150952780,759.238115081
18009,150952781,153.319981588
18010,150952783,583.220775281
18011,150952785,18.7719216943
18012,150952788,44.5268670494
18013,150952789,67.4378199121
18014,150952802,178.856452
18015,150952805,80.0894380347
18016,150952808,50.8317398147
18017,150952810,94.1684582139
18018,150952812,7.28326222307
18019,150952828,94.6457573329
18020,150952831,56.0101365904
18021,150952833,247.519786314
18022,150952836,54.3733747982
18023,150952840,116.084193563
18024,150952841,771.952933208
18025,150952843,360.955840907
18026,150952845,192.622733921
18027,150952846,140.601398504
18028,150952847,198.828215334
18029,150952848,388.240345217
18030,150952849,194.988278664
18031,150952853,35.1218726597
18032,150952885,10.8360647245
18033,150952886,60.3358928004
18034,150952890,103.134392529
18035,150952903,5.34974450188
18036,150952911,150.953591636
18037,150952914,11.9864179253
18038,150952917,271.599153036
18039,150952918,50.5777328298
18040,150952919,8.97694155803
18041,150952928,1344.91007915
18042,150952933,59.989796577
18043,150952934,185.186772048
18044,150952937,109.495970177
18045,150952938,241.995854075
18046,150952941,18.316011923
